ChannelName,AdvertiserName,RevenueCode2,OrderNumber,LineNumber,SpotNumber,SpotLength,SpotRate,SpotState,PriorityCode,AirDate,AirTime1,InventoryCodeBooked,PathBooked,InventoryCodePlaced,PathPlaced,TimePeriod,AEFullName,ProductCode,ParentProductCode,DemoCode,BookedRating,BookedImpressions,UnitCode,CPP,TotalEquivSold,EffectiveUnitRate,UnitAirStatusCode,InventoryType
BSWN,Coastline Beverages,National,40049,1,39,30,0.0,Placed,P-09,10/09/2026,14:10:30,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Coastline Beverages,National,40049,1,44,30,0.0,Placed,P-09,10/14/2026,16:28:22,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Coastline Beverages,National,40049,1,46,30,0.0,Placed,P-09,10/16/2026,14:29:07,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Coastline Beverages,National,40049,1,52,30,0.0,Placed,P-09,10/17/2026,16:58:22,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Coastline Beverages,National,40049,1,67,30,0.0,Placed,P-09,10/24/2026,16:29:07,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,16,30,0.0,Placed,P-09,10/04/2026,14:42:19,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,22,30,0.0,Placed,P-09,10/06/2026,14:29:08,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,3,67,30,0.0,Placed,P-04,10/24/2026,16:11:47,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,1,30,0.0,Placed,P-09,10/01/2026,17:28:52,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,3,75,30,0.0,Placed,P-04,10/31/2026,16:14:00,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,3,89,30,0.0,Placed,P-04,11/01/2026,16:12:09,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,3,73,30,0.0,Placed,P-04,10/28/2026,16:27:06,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,3,79,30,0.0,Placed,P-04,10/27/2026,16:27:13,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,3,70,30,0.0,Placed,P-04,10/25/2026,16:12:34,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Heritage Brewing Co.,National,40047,1,46,30,0.0,Placed,P-09,10/16/2026,14:25:55,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,National,40047,1,36,30,0.0,Placed,P-09,10/13/2026,16:25:20,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,National,40047,1,43,30,0.0,Placed,P-09,10/14/2026,16:28:07,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,National,40047,1,23,30,0.0,Placed,P-09,10/06/2026,14:13:17,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,National,40047,1,48,30,0.0,Placed,P-09,10/17/2026,16:55:39,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,CarMax Direct,National,40181,9,8,30,0.0,Placed,P-09,09/30/2026,17:15:06,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Tradewind Vacations,National,40048,1,8,30,0.0,Placed,P-09,10/14/2026,16:26:40,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,TLELODGE,TRAV_ENT,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Tradewind Vacations,National,40048,1,4,30,0.0,Placed,P-09,10/13/2026,16:11:31,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,TLELODGE,TRAV_ENT,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Coastline Beverages,National,40049,1,8,30,0.0,Placed,P-09,09/30/2026,17:14:06,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,82,30,0.0,Placed,P-09,10/29/2026,16:26:56,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,91,30,0.0,Placed,P-09,11/01/2026,16:29:07,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,3,74,30,0.0,Placed,P-04,10/29/2026,16:14:43,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Tradewind Vacations,National,40048,1,29,30,0.0,Placed,P-04,10/24/2026,16:26:08,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Tyler Brennan,TLELODGE,TRAV_ENT,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Crestmark Mutual,National,40038,6,28,30,0.0,Placed,P-09,10/08/2026,17:27:08,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,29,30,0.0,Placed,P-09,10/09/2026,14:27:00,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,39,30,0.0,Placed,P-09,10/13/2026,16:18:32,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,48,30,0.0,Placed,P-09,10/16/2026,14:10:44,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,52,30,0.0,Placed,P-09,10/17/2026,16:42:55,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,66,30,0.0,Placed,P-04,10/24/2026,16:21:02,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,73,30,0.0,Placed,P-04,10/25/2026,16:20:54,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,76,30,0.0,Placed,P-09,10/27/2026,16:29:22,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Mutual,National,40038,6,80,30,0.0,Placed,P-09,10/28/2026,16:18:14,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,James O'Brien,FININSAU,FINANCE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,10,30,0.0,Placed,P-80,10/04/2026,14:55:01,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,14,30,0.0,Placed,P-80,10/08/2026,17:22:37,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,3,30,0.0,Placed,P-80,10/01/2026,17:26:04,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Pacific Tribal Gaming,National,40050,1,2,30,4121.41,Placed,P-80,10/13/2026,16:28:07,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.54,0,General,1406.9,1.0,4046.43,Normal,BK
BSWN,Pacific Tribal Gaming,National,40050,3,26,30,0.0,Placed,P-09,10/25/2026,16:11:49,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Ridgeline Vision,National,40600,1,21,30,0.0,Placed,P-80,10/17/2026,16:55:54,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.64,25328,General,0.0,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,6,30,1947.11,Placed,P-80,10/04/2026,14:55:31,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,1.7,1722533,General,183.55,1.0,1716.51,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,10,30,1940.32,Placed,P-80,10/06/2026,14:26:55,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,1.83,215659,General,328.05,1.0,1705.88,Normal,NM
BSWN,Pacific Tribal Gaming,National,40050,3,5,30,0.0,Placed,P-09,10/09/2026,14:28:07,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Pacific Tribal Gaming,National,40050,3,1,30,0.0,Placed,P-09,10/06/2026,14:28:08,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Pacific Tribal Gaming,National,40050,3,31,30,0.0,Placed,P-09,10/28/2026,16:28:08,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Pacific Tribal Gaming,National,40050,3,33,30,0.0,Placed,P-09,10/29/2026,16:13:57,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Pacific Tribal Gaming,National,40050,3,35,30,0.0,Placed,P-09,10/31/2026,16:13:00,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Pacific Tribal Gaming,National,40050,3,37,30,0.0,Placed,P-09,11/01/2026,16:26:15,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Pacific Tribal Gaming,National,40052,2,3,30,3927.72,Placed,P-80,10/24/2026,16:28:22,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,1.52,0,General,632.73,1.0,2562.08,Normal,NM
BSWN,Pacific Tribal Gaming,National,40050,3,18,30,0.0,Placed,P-09,10/17/2026,16:42:10,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Pacific Tribal Gaming,National,40050,3,13,30,0.0,Placed,P-09,10/16/2026,14:09:59,Sentinels Post Season,Sentinels --> Sentinels Post Season,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Ridgeline Vision,National,40600,1,14,30,2653.82,Placed,P-80,10/09/2026,14:26:30,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.48,59361,General,813.4,1.0,2200.8,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,12,30,915.64,Placed,P-80,10/08/2026,17:26:37,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.73,813892,General,767.84,1.0,857.03,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,15,30,0.0,Placed,P-80,10/13/2026,16:25:35,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,1.12,10201,General,0.0,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,20,30,0.0,Placed,P-80,10/16/2026,14:11:14,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.55,140939,General,0.0,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,3,30,1673.0,Placed,P-80,10/01/2026,17:26:34,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,2.61,1048075,General,1490.87,1.0,1470.47,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,2,30,3335.91,Placed,P-80,09/30/2026,17:14:36,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.19,139165,General,1117.29,1.0,2434.29,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,15,30,0.0,Placed,P-80,10/09/2026,14:19:43,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,17,30,0.0,Placed,P-80,10/14/2026,16:13:15,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.58,91410,General,0.0,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,1,30,0.0,Placed,P-80,09/30/2026,17:25:26,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,12,30,0.0,Placed,P-80,10/06/2026,14:21:44,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Leadoff LA,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Leadoff LA,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,2,30,0.0,Placed,P-80,09/30/2026,17:54:27,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Pregame ASN Sentinels,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Pregame ASN Sentinels,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,9,30,0.0,Placed,P-80,10/04/2026,15:25:07,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Pregame ASN Sentinels,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Pregame ASN Sentinels,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,18,30,0.0,Placed,P-80,10/14/2026,16:56:36,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Pregame ASN Sentinels,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Pregame ASN Sentinels,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.7,143740,General,0.0,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40600,1,19,30,0.0,Placed,P-80,10/16/2026,14:54:44,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Pregame ASN Sentinels,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Pregame ASN Sentinels,various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.14,13162,General,0.0,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,16,30,0.0,Placed,P-80,10/09/2026,14:54:31,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Pregame ASN Sentinels,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Pregame ASN Sentinels,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,17,30,0.0,Placed,P-80,10/13/2026,16:55:22,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Pregame ASN Sentinels,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Pregame ASN Sentinels,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Sunset Joren Dealers,National,40051,9,19,30,0.0,Placed,P-80,10/16/2026,14:54:14,PS-Sentinel Pregame,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame,PS-Pregame ASN Sentinels,Sentinels --> Sentinels Post Season --> PS-Sentinel Pregame --> PS-Pregame ASN Sentinels,various,Naomi Foster,AUTOJORN,AUTO,HH,0.0,0,General,,1.0,0.0,Normal,NM
